,listing_id,5_stars,availability_365,borough,host_id,host_name,is_rated,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,number_of_stays,reviews_per_month,room_type,price,rating,listing_added
8275,31626307,0.6785987482561905,209,Brooklyn,513839,Syed,1,2019-05-14,40.73444,-73.95658,Bright and Airy Freeman Street loft, Greenpoint,3,3.6,0.53,entire place,120.0,4.88291823690532,2018-11-08
8276,31626662,0.7057547166763269,74,Brooklyn,237107169,Cinthya,1,2019-07-01,40.68425,-73.92443,Beautiful Bed-Stuy Open Concept Garden Apartment, Bedford-Stuyvesant,18,21.6,3.46,entire place,136.0,3.2242558372564174,2018-12-26
8277,31652405,0.6982589370882815,0,Manhattan,237320600,Katya,1,2019-02-17,40.7532,-73.97140999999998,"Private room,29fl in luxury bldg Midtown Manhattan", Midtown,1,1.2,0.21,Private Room,119.0,3.6271153439104897,2018-08-14
8278,31652563,0.7362176987274123,365,Manhattan,113805886,Yaacov,1,2019-03-13,40.77694,-73.94994,Super large 2 bed 2 Bath with balcony and POOL, Upper East Side,1,1.2,0.25,entire place,250.0,4.842947303697522,2018-09-07
8279,31654495,0.7054889686766597,88,Manhattan,79697038,Esteban,1,2019-06-13,40.74144,-73.98079,Luxury Modern Gramercy Loft with a balcony, Kips Bay,4,4.8,0.85,entire place,200.0,3.7096505115230896,2018-12-08
8280,31669029,0.6340393982721136,0,Brooklyn,7571700,Harris,1,2019-04-23,40.70404,-73.93348,Cozy bedroom in artsy Bushwick Loft, Williamsburg,3,3.6,0.76,Private Room,45.0,3.3653837914317486,2018-10-18
8281,31670625,0.7105348924801572,0,Manhattan,237283862,Benjamin,1,2019-04-06,40.70504,-74.00787,Bright financial district apartment with views, Financial District,6,7.1999999999999975,1.26,entire place,250.0,3.2445292091243925,2018-10-01
8282,31671972,0.689244853877403,28,Brooklyn,237474824,Cho Cheong,1,2019-03-04,40.66052,-73.9843,NYC Entire Floor large space, South Slope,1,1.2,0.23,entire place,45.0,4.205317316356673,2018-08-29
8283,31687149,0.6440487593043166,0,Brooklyn,32552738,Stella,1,2019-03-18,40.64159,-73.9796,Cozy south brooklyn apartment for a single/couple, Kensington,9,10.8,1.75,entire place,90.0,4.222295882860409,2018-09-12
8284,31705298,0.6635821099744388,125,Manhattan,3072696,Amy,1,2019-05-11,40.81369,-73.94996,Cozy and Quiet City Escape, Harlem,6,7.1999999999999975,1.58,Private Room,100.0,4.951930919440509,2018-11-05
8285,31707011,0.7278252009113237,61,Manhattan,237804845,Veronica,1,2019-07-01,40.73409,-74.00464000000002,West Village Gem, West Village,13,15.6,3.22,entire place,299.0,3.0441808261962064,2018-12-26
8286,31713303,0.77441773099303,5,Manhattan,223075114,Reggie,1,2019-06-02,40.73386,-74.00038,Beautiful and Spacious West Village Apartment, West Village,2,2.4,1.03,entire place,215.0,3.957999531893433,2018-11-27
8287,31713858,0.6327509842273145,80,Queens,237880163,Sandeep,1,2019-07-02,40.7379,-73.92911,Long Island City Apt with a Terrace, Sunnyside,21,25.2,4.92,Private Room,85.0,4.321687911293018,2018-12-27
8288,31714168,0.8185350494439759,0,Queens,213014559,Kam,1,2019-07-08,40.76893,-73.87711999999998,5 min away from LGA, East Elmhurst,17,20.4,3.57,entire place,135.0,4.76143081739181,2019-01-02
8289,31716471,0.9213278540694708,3,Queens,47114213,Leonardo,1,2019-05-28,40.76117,-73.93127,Lovely studio in Astoria/ LIC!, Long Island City,11,13.2,2.29,entire place,70.0,4.645172137226057,2018-11-22
8290,31722467,0.0,249,Manhattan,16480700,Eddie&Vlad,0,,40.81953,-73.95476,ENTIRE PLACE! near Columbia-sleeps up to 8 guests!, Harlem,0,0.0,0.0,entire place,250.0,,2018-03-01
8291,31728112,0.6045470780757831,0,Queens,172895347,Mario & Maria,1,2019-02-03,40.75168,-73.88315,"LARGE ROOM 
20 minutes to midtown", Jackson Heights,1,1.2,0.19,Private Room,59.0,4.474906129344179,2018-07-31
8292,31729652,0.771078473013227,0,Manhattan,91390716,Kathiana Joy,1,2019-02-25,40.81207,-73.94335,Sunny Studio located in the heart of Harlem, Harlem,3,3.6,0.63,entire place,80.0,3.6761937262471616,2018-08-22
8293,31738077,0.6032874169831604,0,Brooklyn,50497157,Luca,1,2019-02-21,40.71248,-73.94859,Cozy private room in Williamsburg, Williamsburg,1,1.2,0.22,Private Room,45.0,3.4156394104530063,2018-08-18
8294,31748955,0.0,329,Brooklyn,200927536,Manu,0,,40.70535,-73.91816999999998,Comfy Private bedroom in shared APT - Wyckoff Hosp, Bushwick,0,0.0,0.0,Private Room,65.0,,2018-02-06
8295,31756631,0.6581648827198672,0,Brooklyn,238111285,Leticia,1,2019-02-05,40.68542,-73.90952,Private room in modern duplex, Bushwick,1,1.2,0.19,Private Room,45.0,4.1856907763720965,2018-08-02
8296,31758029,0.6329421192007892,0,Manhattan,2690800,Svetlana And Jimmy,1,2019-03-24,40.7221,-73.98304,"Color and light, East Village", East Village,6,7.1999999999999975,1.22,entire place,117.0,4.226272288457799,2018-09-18
8297,31759087,0.6284628810928399,166,Brooklyn,238119405,Julia,1,2019-06-20,40.68209,-73.90671999999998,Hip Bushwick Room close to L train (B), Bushwick,11,13.2,1.98,Private Room,48.0,3.736797087036592,2018-12-15
8298,31759330,0.6778840998376655,158,Brooklyn,238119405,Julia,1,2019-05-27,40.68161,-73.90618,Hip Bushwick Room close to L train (C), Bushwick,10,12.0,2.61,Private Room,53.0,3.093475062435304,2018-11-21
8299,31760941,0.7755798575852973,228,Bronx,238118741,Idelsa,1,2019-07-07,40.81132,-73.92036999999998,Private exquisite apartment with modern amenities, Mott Haven,19,22.8,3.41,entire place,115.0,3.60216149110365,2019-01-01
8300,31764572,0.7407559104286017,0,Brooklyn,78326799,Patrick,1,2019-04-07,40.68289,-73.9878,Modern living in semi-industrial setting, Gowanus,2,2.4,0.63,Private Room,80.0,3.2098000989698408,2018-10-02
8301,31772667,0.6527204813372702,344,Brooklyn,215577249,Charlie And Selena,1,2019-06-18,40.69213,-73.90248000000003,A3 Delightful Budget private room, Bushwick,15,18.0,2.81,Private Room,65.0,3.9261472122824346,2018-12-13
8302,31787990,0.7774927433440392,0,Manhattan,127583166,Maite,1,2019-02-12,40.83919,-73.94585,"Warm, quiet and spacious.", Washington Heights,2,2.4,0.41,Private Room,75.0,4.605439886911887,2018-08-09
8303,31794109,0.0,1,Manhattan,107434423,Blueground,0,,40.75194000000001,-73.99501,Adorable Hudson Yards Studio w/ Gym + Doorman by Blueground, Chelsea,0,0.0,0.0,entire place,243.0,,2018-08-21
8304,31795183,0.0,0,Brooklyn,10512556,Julie,0,,40.70108,-73.92401,Bright Room in Bushwick, Bushwick,0,0.0,0.0,Private Room,55.0,,2018-08-18
8305,31796259,0.7864117199562921,4,Manhattan,89896526,Scott,1,2019-03-05,40.71081,-74.00846,Luxury Studio in Prime Area, Financial District,1,1.2,0.24,entire place,115.0,3.731623110504352,2018-08-30
8306,31799118,0.6874335915584705,250,Brooklyn,217784241,Analia,1,2019-06-20,40.71011,-73.96086,"3 BDR APT, ONLY 1 SUBWAY STOP TO MANHATTAN, 5 MIN!", Williamsburg,12,14.4,3.21,entire place,280.0,4.231137232080599,2018-12-15
8307,31799920,0.9247223489552224,0,Brooklyn,217784241,Analia,1,2019-05-31,40.70999000000001,-73.96096999999997,Best location Just 5 min to MANHATTAN, Williamsburg,33,39.6,6.92,Private Room,70.0,4.9552298121267295,2018-11-25
8308,31801631,0.6961472898207545,149,Manhattan,238324936,Marcel,1,2019-06-21,40.76315,-73.98711,Queen Master BR 5min Walk from Major Attractions 웃, Hell's Kitchen,4,4.8,0.75,Private Room,150.0,3.3593175222334724,2018-12-16
8309,31802275,0.7838197520838154,129,Manhattan,8895249,Kenya,1,2019-06-26,40.82297,-73.93948,Coral Harlem Studio, Harlem,12,14.4,2.83,Private Room,54.0,3.186009211458772,2018-12-21
8310,31802641,0.0,55,Manhattan,19755137,Beth,0,,40.77809,-73.97962,High Vibe Upper West, Upper West Side,0,0.0,0.0,entire place,185.0,,2018-04-13
8311,31802796,0.0,0,Manhattan,30077950,Lea,0,,40.73201,-73.98768000000003,Cozy apartment in the heart of NYC, East Village,0,0.0,0.0,entire place,250.0,,2018-09-28
8312,31807013,0.72365930808045,153,Queens,238374006,César A.,1,2019-04-07,40.76398,-73.82426,Cuarto acogedor para gente que quiera disfrutar NY, Flushing,1,1.2,0.32,Private Room,40.0,4.197783346556706,2018-10-02
8313,31823258,0.6504228491861016,178,Brooklyn,3443943,Nicole And Joe,1,2019-05-09,40.6766,-73.99855,Serenity in the Gardens, Carroll Gardens,1,1.2,0.48,Private Room,225.0,4.0292006228513015,2018-11-03
8314,31836311,0.7216831566663529,31,Queens,19303369,Hiroki,1,2019-03-31,40.74001,-73.87629,New(2015) Room & easy commute to Manhattan 35min, Elmhurst,1,1.2,0.3,Private Room,32.0,3.7900716912418697,2018-09-25
8315,31837921,0.7122335715170622,0,Brooklyn,46072382,Abigail,1,2019-03-01,40.69863,-73.934,PRIVATE duplex by trains in the heart of Bushwick, Bushwick,1,1.2,0.23,entire place,107.0,4.458769869041452,2018-08-26
8316,31838338,0.7712700812329453,14,Brooklyn,179679,Ginger,1,2019-05-19,40.71144,-73.95576,"ingefära hus! Two bedroom apt in Williamsburg, BK", Williamsburg,4,4.8,0.99,entire place,175.0,3.9033384185567592,2018-11-13
8317,31848816,0.8337809669573196,85,Queens,238685151,Damir&Sanela,1,2019-07-06,40.76595,-73.90829000000002,Luxury Large 2-Bedroom Apartment in Hot Astoria, Astoria,30,36.0,5.81,entire place,115.0,4.797272213901944,2018-12-31
8318,31852940,0.0,0,Manhattan,15402077,Brijette,0,,40.72043,-73.97923,Private Room in LES, East Village,0,0.0,0.0,Private Room,84.0,,2018-08-12
8319,31854564,0.7556902358937597,345,Queens,238733096,Roy,1,2019-06-23,40.68378,-73.83136,Three Bedroom / 2.5 Restroom In Warm Relaxing Home, Richmond Hill,7,8.4,2.88,entire place,175.0,4.932988081504327,2018-12-18
8320,31856192,0.9309821363272152,5,Queens,61875246,Carolyn,1,2019-06-30,40.7866,-73.82207,"Pvt Bath, Parking/Bkft -  ""Suite Piece of Heaven""", Whitestone,14,16.8,4.77,Private Room,65.0,4.533652409520611,2018-12-25
8321,31858749,0.6797679710682443,249,Manhattan,2582224,Daniel,1,2019-04-30,40.72749,-73.98674,"Quiet, comfortable & bright apt in East Village", East Village,1,1.2,0.43,entire place,150.0,3.0331571053083994,2018-10-25
8322,31859735,0.6171078578060654,46,Manhattan,68717996,David,1,2019-07-05,40.78136,-73.94709,Simple Reliable & Convenient 1Bdrm Upper East Side, Upper East Side,11,13.2,2.02,Private Room,87.0,3.852804796493305,2018-12-30
8323,31861671,0.6364145640550706,265,Manhattan,238750007,Hamilton,1,2019-07-01,40.82163,-73.94757,Hamilton Loft. 2Queen. priv bath. full kitchen, Harlem,17,20.4,3.09,entire place,145.0,3.0131790003097745,2018-12-26
8324,31864884,0.8890860025553564,121,Queens,56403037,Jane,1,2019-06-24,40.68793,-73.84975,Elegant &Classical. 30 mins to midtown  Manhattan!, Woodhaven,16,19.2,3.36,Private Room,42.0,4.818376635876421,2018-12-19
8325,31871475,0.0,188,Manhattan,107434423,Blueground,0,,40.76175,-73.97592,"Smart Midtown 1BR w/Private Roofdeck, near C.Park by Blueground", Midtown,0,0.0,0.0,entire place,267.0,,2018-08-21
8326,31876398,0.0,356,Manhattan,238321374,Eyal,0,,40.79821,-73.9609,Airy Private Bedroom in Upper West Side 107, Upper West Side,0,0.0,0.0,Private Room,60.0,,2018-04-15
8327,31879273,0.7522877376014484,0,Manhattan,105344359,Michelle,1,2019-03-31,40.75408,-73.96831,Renovated Studio in the heart of Manhattan, Midtown,4,4.8,0.77,entire place,120.0,4.976474742346217,2018-09-25
8328,31881336,0.7042670082366541,77,Bronx,5704932,Victor,1,2019-06-25,40.86566,-73.88748000000002,New large beautiful room with private bathroom, Fordham,6,7.1999999999999975,1.18,Private Room,65.0,4.5386459451567776,2018-12-20
8329,31881804,0.7252032486642668,118,Brooklyn,238957303,Gui,1,2019-06-25,40.68502,-73.93893,Beautiful Spacious Room w/ Queen Bed - Near Subway, Bedford-Stuyvesant,26,31.2,4.94,Private Room,44.0,3.3852128891983018,2018-12-20
8330,31881815,0.0,0,Manhattan,29394295,Samara,0,,40.7882,-73.9405,Quiet Bedroom in Gorgeous Upper East Side Loft, East Harlem,0,0.0,0.0,Private Room,80.0,,2018-05-16
8331,31882099,0.8991337775148395,162,Brooklyn,238957303,Gui,1,2019-06-26,40.68354,-73.9378,Comfy Private Room w/ Full Bed - Nearby Subway, Bedford-Stuyvesant,13,15.6,2.58,Private Room,44.0,4.560506374723882,2018-12-21
8332,31883012,0.0,364,Queens,24294060,Simon,0,,40.7337,-73.88363000000003,private room with private bathroom to MANHATTAN, Elmhurst,0,0.0,0.0,Private Room,80.0,,2018-06-17
8333,31883127,0.7361466140266264,182,Brooklyn,6833598,Timothy,1,2019-07-05,40.68417,-73.91899000000002,✴NEWLY RENOVATED✴ 2 BDR | SLEEPS 4 @ BROOKLYN, Bedford-Stuyvesant,13,15.6,3.98,entire place,99.0,4.052818726179735,2018-12-30
8334,31884434,0.8881544115179437,284,Brooklyn,139838320,Bismillah,1,2019-06-25,40.67991,-73.95168000000002,Studio B on Atlantic Ave, Bedford-Stuyvesant,19,22.8,3.54,entire place,86.0,4.920774943951633,2018-12-20
8335,31884808,0.0,138,Queens,49289095,John,0,,40.74395,-73.89984,Woodside with a view (9 minutes from midtown), Woodside,0,0.0,0.0,Private Room,75.0,,2018-07-20
8336,31885300,0.6263931029435416,156,Brooklyn,96810536,Chandtisse,1,2019-07-06,40.66781,-73.99345,King Size Bed: Spacious BR 25 minutes to city, Gowanus,22,26.4,4.23,Private Room,65.0,4.333563233051214,2018-12-31
8337,31885563,0.7687782365476065,0,Queens,200239515,Shogo,1,2019-05-20,40.73858,-73.92555,Close to Manhattan! Comfortable area to stay♪, Sunnyside,1,1.2,0.6,Private Room,37.0,3.63451872313742,2018-11-14
8338,31885991,0.6887739873554731,319,Queens,105762561,Kim,1,2019-04-29,40.69102,-73.78438,Full size bed suite., Jamaica,2,2.4,0.75,Private Room,65.0,3.395542971290135,2018-10-24
8339,31898478,0.8409856560714624,0,Brooklyn,3734323,Colin,1,2019-06-22,40.68629,-73.91245,Skylit Bedroom In Brooklyn, Bushwick,15,18.0,2.8,Private Room,49.0,4.5440600556350725,2018-12-17
8340,31901835,0.0,163,Bronx,49988341,Chris,0,,40.89682,-73.84318,The Tree of Life Community, Wakefield,0,0.0,0.0,Private Room,41.0,,2018-04-01
8341,31904037,0.7652317083146343,187,Brooklyn,10914119,Jules,1,2019-05-31,40.71747,-73.96141999999998,"Bright, Clean and Modern Williamsburg Studio", Williamsburg,4,4.8,1.05,entire place,190.0,4.4600363561829655,2018-11-25
8342,31904156,0.60446593560304,26,Manhattan,239168415,Christine,1,2019-05-10,40.70493,-74.0102,Fantastic Private Bedroom. Great Views & Location., Financial District,4,4.8,1.15,Private Room,119.0,3.8208794704491433,2018-11-04
8343,31904811,0.6316306901950322,82,Brooklyn,213760419,Ken,1,2019-06-24,40.73104,-73.95097,"Big Cozy room in Greenpoint, 5 mins from G train.", Greenpoint,5,6.0,1.61,Private Room,110.0,3.2983836479668565,2018-12-19
8344,31906580,0.7440578416249655,200,Brooklyn,2707591,Lívia,1,2019-07-01,40.70754,-73.94228000000003,Bright High Ceiling Bedroom in East Williamsburg, Williamsburg,6,7.1999999999999975,1.28,Private Room,95.0,4.391379378765722,2018-12-26
8345,31909528,0.8008070640948283,49,Queens,51186155,Cherry,1,2019-07-04,40.73182,-73.79505,The clean separate studio in New York, Flushing,51,61.2,9.39,entire place,45.0,4.596347654440662,2018-12-29
8346,31919779,0.0,0,Manhattan,9472223,Arthur,0,,40.80636,-73.9578,Comfortable 1.5 Bedroom With Private Back Patio, Morningside Heights,0,0.0,0.0,entire place,79.0,,2018-07-10
8347,31925075,0.6995141524731532,0,Brooklyn,239351588,A,1,2019-05-02,40.66835,-73.93111999999998,Sweet Quiet Spacious Room Brooklyn, Crown Heights,12,14.4,2.54,Private Room,75.0,4.147951640476459,2018-10-27
8348,31927597,0.6612941191812002,0,Brooklyn,239375612,Rebekah,1,2019-03-31,40.70455,-73.92565,Large Room in Prime Bushwick Neighborhood, Bushwick,3,3.6,0.62,Private Room,30.0,4.028933659552834,2018-09-25
8349,31929350,0.0,329,Manhattan,131647128,Emily,0,,40.77388,-73.98798000000002,LINCOLN CENTER / 2BED 2BATH, Upper West Side,0,0.0,0.0,entire place,275.0,,2018-04-29
8350,31930706,0.6129455916345523,0,Brooklyn,51596474,Antony,1,2019-04-21,40.58737,-73.96882,Beautiful apartment in Gravesend(Girls share room), Gravesend,2,2.4,0.56,Shared Room,20.0,4.585247504999066,2018-10-16
8351,31932152,0.7545187576161924,356,Bronx,57885474,Shully'S,1,2019-07-07,40.89702,-73.85723,An Unbeatable Cozy 3 Bedroom Apartment., Wakefield,14,16.8,2.96,entire place,289.0,4.29114110822658,2019-01-01
8352,31933373,0.6343892923526623,231,Brooklyn,78643953,Daniel,1,2019-07-08,40.69029000000001,-73.91533000000003,The Ideal Vacation Home in Brooklyn:, Bushwick,19,22.8,4.52,entire place,149.0,3.989721984585544,2019-01-02
8353,31947104,0.0,363,Manhattan,224414117,Gabriel,0,,40.7549,-73.99679,EMPIRE COZY DOUBLE DOUBLE, Hell's Kitchen,0,0.0,0.0,Private Room,299.0,,2018-03-02
8354,31948183,0.7810180503573987,14,Brooklyn,12166574,Jordy,1,2019-05-28,40.70144000000001,-73.92662,Stylish Bushwick apartment with private backyard, Bushwick,4,4.8,0.85,entire place,120.0,3.10119554544306,2018-11-22
8355,31950082,0.0,1,Brooklyn,6902218,Christele,0,,40.67697,-74.00993000000003,"Large Remodeled Home in Red Hook, Brooklyn, NY", Red Hook,0,0.0,0.0,entire place,250.0,,2018-02-05
8356,31954104,0.7372208336748239,173,Manhattan,17062221,Vanessa,1,2019-06-03,40.73935,-73.98025,"Best Location, Best Roof!", Kips Bay,6,7.1999999999999975,1.31,entire place,260.0,3.280647319466393,2018-11-28
8357,31954232,0.885945975931975,27,Brooklyn,24425582,Artur,1,2019-06-23,40.71301,-73.95845,LOCATION!!!!Beautiful 2 bedrooms appartement !!!, Williamsburg,13,15.6,2.5,entire place,128.0,4.503550236687064,2018-12-18
8358,31955252,0.7166218012559538,22,Manhattan,22023754,Joshua,1,2019-06-22,40.80725,-73.95470999999998,Parlour Room Central Park/ Columbia University, Harlem,1,1.2,1.0,Private Room,75.0,4.443916207081947,2018-12-17
8359,31964801,0.6689432083160143,44,Manhattan,10257350,Mauricio,1,2019-06-19,40.83488,-73.94452,Harlem Residence, Washington Heights,8,9.6,2.29,Private Room,55.0,4.008399720561184,2018-12-14
8360,31972030,0.7258020904946041,116,Brooklyn,157310194,Asia,1,2019-07-04,40.70597,-73.94245,SMALL ROOM 15 MINUTES AWAY FROM MANHATTAN, Williamsburg,16,19.2,3.78,Private Room,60.0,3.811045098593445,2018-12-29
8361,31979408,0.6147020739249874,188,Manhattan,50862159,Ariel,1,2019-04-01,40.80393,-73.9574,West Harlem Room - 1 Block from the Subway, Harlem,3,3.6,0.67,Private Room,60.0,3.248395671894308,2018-09-26
8362,31980005,0.0,365,Manhattan,230165497,Lara,0,,40.72157,-73.99432,Charming 2BR 1BA in the center of Soho, Nolita,0,0.0,0.0,entire place,199.0,,2018-07-01
8363,31982527,0.6855252153053297,18,Queens,237015178,Anna,1,2019-07-06,40.77161,-73.92063,"Luxury apartment, 15 minute train to Midtown.", Astoria,19,22.8,5.33,entire place,144.0,3.2370537581570487,2018-12-31
8364,31986430,0.7007912477120471,22,Manhattan,21976589,Benjamin,1,2019-06-03,40.71957,-73.98538,Cozy & Shinny 1BR in Lower East Side, Lower East Side,3,3.6,0.57,entire place,180.0,3.681704213631261,2018-11-28
8365,31987512,0.6351978884630625,0,Manhattan,16945810,Rob,1,2019-04-17,40.72609,-74.00035,Newly Renovated 1 Bedroom in Soho / West Village, SoHo,1,1.2,0.36,entire place,250.0,4.944407117431738,2018-10-12
8366,31987806,0.6576414326976218,317,Manhattan,238321374,Eyal,1,2019-06-16,40.80042,-73.96146999999998,Vibrant Bedroom in Upper West Side 107, Upper West Side,1,1.2,1.0,Private Room,60.0,4.386338523114628,2018-12-11
8367,31988004,0.0,317,Manhattan,238321374,Eyal,0,,40.79901,-73.96135,Cozy & Modern Bedroom in Upper West Side 107, Upper West Side,0,0.0,0.0,Private Room,58.0,,2018-09-18
8368,31988074,0.7881526275995607,314,Manhattan,197053492,Lyric At 70 Pine,1,2019-05-19,40.7076,-74.0074,"LYRIC - 1 Bedroom Suite, 2 Bath, Kitchen", Financial District,1,1.2,0.59,entire place,309.0,3.9244792162062687,2018-11-13
8369,31989330,0.7283263071244067,0,Brooklyn,237421509,Lisa,1,2019-02-08,40.67818,-73.92284000000002,Paris Private Room W/Private Bathroom, Bedford-Stuyvesant,3,3.6,0.58,Private Room,55.0,3.126602542195542,2018-08-05
8370,31990543,0.0,363,Brooklyn,239851275,Joseph,0,,40.60263,-73.94355,1 berm south brooklyn, Sheepshead Bay,0,0.0,0.0,Private Room,200.0,,2018-09-09
8371,31991309,0.6583722072791597,0,Queens,51551032,Diane,1,2019-01-30,40.76424,-73.91516,Quaint apartment in heart of Astoria, Astoria,1,1.2,0.19,entire place,50.0,3.422063572760816,2018-07-27
8372,31994556,0.6305730764229348,201,Brooklyn,239887273,Amanda,1,2019-07-03,40.71815,-73.95834,Williamsburg Micro Guest House, Williamsburg,24,28.8,4.62,Private Room,75.0,4.356842508124702,2018-12-28
8373,32007435,0.0,365,Manhattan,57761801,Michael,0,,40.7454,-74.00426999999998,Beautiful Chelsea Luxury Penthouse, Chelsea,0,0.0,0.0,entire place,450.0,,2018-06-19
8374,32010533,0.0,0,Brooklyn,14656629,Andrew,0,,40.70002,-73.91909,Andrew’s Bushwick Den, Bushwick,0,0.0,0.0,Private Room,35.0,,2018-07-28
